policy_steps,run,policy,steps,policy_device_values,policy_device_counts,source_values,source_counts,observed_x_min,observed_x_max,observed_y_min,observed_y_max,observed_z_min,observed_z_max,target_x_min,target_x_max,target_y_min,target_y_max,target_z_min,target_z_max,raw_x_min,raw_x_max,raw_y_min,raw_y_max,raw_z_min,raw_z_max,limited_z_min,limited_z_max,workspace_clamped_count,translation_step_limited_count,waited_for_inference_count,gripper_score_max,candidate_gripper_score_max,gripper_closed_command_count,gripper_close_transition_count,first_gripper_closed_step,first_close_target_x,first_close_target_y,first_close_target_z,first_close_observed_x,first_close_observed_y,first_close_observed_z,observed_gripper_width_min,inference_ms_nonzero_mean,inference_ms_max,loop_ms_mean,loop_ms_max
/home/zhenya/kenny/visuotact/vt_franka/robot_workspace/data/eval/put_cup_on_plate_mpd_dp_state_best_model_default/episodes/episode_0000/streams/policy_steps.jsonl,put_cup_on_plate_mpd_dp_state_best_model_default,dp_state,249,cpu|cuda,cpu:1|cuda:248,buffer|inference|warm_start,buffer:166|inference:82|warm_start:1,-0.05145338922739029,0.23871475458145142,0.4491643011569977,0.5729658007621765,0.37436801195144653,0.48529455065727234,-0.05435683095893693,0.24,0.4494886100292206,0.576036741338079,0.37506252826636255,0.4866058853557518,-0.0646776086374023,0.26499439943996284,0.4758214862213472,0.5830051093935585,0.37453050017654677,0.4993965788499305,0.37506252826636255,0.4866058853557518,15,237,0,0.9999999999999999,1.0,143,3,46,-0.02990027930043733,0.5540810337474389,0.4114069195738146,-0.026402456685900688,0.5443981885910034,0.4175719618797302,6.637207116000354e-05,135.86356001200417,2639.352628000779,19.17545099596432,2648.3840000000782
/home/zhenya/kenny/visuotact/vt_franka/robot_workspace/data/eval/put_cup_on_plate_mpd_motif_state_best_model_default/episodes/episode_0000/streams/policy_steps.jsonl,put_cup_on_plate_mpd_motif_state_best_model_default,motif_state,273,cpu|cuda,cpu:1|cuda:272,buffer|inference|warm_start,buffer:182|inference:90|warm_start:1,-0.06049013510346413,0.0021598401945084333,0.45217207074165344,0.6069674491882324,0.34196609258651733,0.49513667821884155,-0.06,0.0021598401945084333,0.45217207074165344,0.61,0.345,0.49513667821884155,-0.072540348389002,-0.0020277973656591614,0.4750563974835371,0.6110634100292752,0.3301119347104337,0.49594059586524963,0.345,0.4950099131048895,210,77,0,0.9744675748258007,1.2539522647857666,7,2,250,-0.06,0.6074601377014578,0.345,-0.059928301721811295,0.6054475903511047,0.34225356578826904,7.406738586723804e-05,124.13884645058795,2888.2301459998416,18.97354511349923,2893.3842330006883
/home/zhenya/kenny/visuotact/vt_franka/robot_workspace/data/eval/put_cup_on_plate_mpd_mpd_state_best_model_default/episodes/episode_0000/streams/policy_steps.jsonl,put_cup_on_plate_mpd_mpd_state_best_model_default,mpd_state,271,cpu|cuda,cpu:1|cuda:270,buffer|inference|warm_start,buffer:181|inference:89|warm_start:1,-0.059685129672288895,0.14217153191566467,0.4492484927177429,0.5567254424095154,0.36972954869270325,0.4905945956707001,-0.06,0.1427407703356877,0.4449278428177009,0.5599533207085777,0.36958292985901553,0.4930973209155935,-0.07931763482111032,0.1470668035387008,0.4449278428177009,0.572661074358679,0.36958292985901553,0.5069746375083923,0.36958292985901553,0.4930973209155935,19,197,0,1.2151780780688983,1.2710047960281372,145,2,46,-0.0524628312250368,0.5535574073742905,0.4044674095084233,-0.04650181159377098,0.5457131266593933,0.41131821274757385,-2.74145513685653e-05,145.5630113444689,3007.3861380005837,19.519829317294594,3013.580445000116
/home/zhenya/kenny/visuotact/vt_franka/robot_workspace/data/eval/put_cup_on_plate_mpd_sfp_state_best_model_default/episodes/episode_0000/streams/policy_steps.jsonl,put_cup_on_plate_mpd_sfp_state_best_model_default,sfp_state,263,cpu|cuda,cpu:1|cuda:262,buffer|inference|warm_start,buffer:219|inference:43|warm_start:1,-0.05937337875366211,0.22707559168338776,0.4525804817676544,0.5824979543685913,0.3414008319377899,0.48476412892341614,-0.06,0.22894123679264763,0.4525804817676544,0.5895300694157078,0.345,0.48476412892341614,-0.09763330221176147,0.2515171766281128,0.5032711029052734,0.5979999899864197,0.30002662539482117,0.4831109203790364,0.345,0.4840717562780219,37,255,0,1.0639972686767578,1.0647339820861816,159,5,53,-0.03307900717501252,0.5682586280226256,0.3858390579526197,-0.029409529641270638,0.5593093633651733,0.39294156432151794,-3.7514648283831775e-05,416.36131688631974,3851.2600969988853,23.505734977344588,3857.9409400008444
